gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
0,0.0,0,1,0.5555555555555556,1,1,0.4562189054726367,0.2817348357652652,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,0.0,0
1,1.0,0,0,0.75,0,1,0.3701492537313433,0.3401935160022848,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
0,0.0,1,0,0.4027777777777777,1,0,0.0159203980099502,0.0639514421384845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,1.0,0,0,0.0555555555555555,1,1,0.7611940298507462,0.0465673122969784,0.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
0,0.0,1,0,0.9722222222222222,1,1,0.8308457711442786,0.8135807384072146,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
0,0.0,0,0,0.6666666666666666,1,1,0.8383084577114427,0.5637466175087555,0.0,1.0,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,0,0.0277777777777777,1,0,0.5049751243781094,0.0148800766217206,0.0,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,0
1,0.0,0,0,0.0138888888888888,1,0,0.0139303482587064,9.23153260750406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0433021969912886,0
0,0.0,1,0,0.1527777777777777,1,1,0.753731343283582,0.1223235767573088,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
0,0.0,0,0,0.0694444444444444,1,1,0.4587064676616914,0.0385185698048107,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,1.0,0
1,1.0,0,0,0.8888888888888888,1,1,0.8482587064676618,0.7535007702560019,1.0,1.0,0.2019740718768186,0.4250636956678292,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0433021969912886,0
1,0.0,0,0,0.1944444444444444,1,0,0.0134328358208955,0.0324892250705346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,0.0,0,0,0.1527777777777777,1,0,0.5199004975124378,0.093521195021896,0.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,1.0,0.1033015905226811,0
1,0.0,0,0,0.0138888888888888,1,1,0.2666666666666666,0.0030233269289575,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
0,0.0,1,1,0.3194444444444444,1,1,0.0139303482587064,0.0499310519908377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,0,1.0,1,1,0.4930348258706467,0.5522533594124129,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.0,0.0433021969912886,0
1,0.0,0,1,0.0833333333333333,1,0,0.0805970149253731,0.0190631148344959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,0.0,0,0,0.0694444444444444,1,1,0.5149253731343283,0.0379127504774433,0.0,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.1033015905226811,1
1,1.0,1,1,0.9166666666666666,1,1,0.808457711442786,0.7850610723579066,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,1
0,0.0,0,0,0.5277777777777778,1,0,0.4965174129353233,0.3043463209457706,1.0,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,1.0,0.0,0
0,0.0,0,0,0.3055555555555555,1,0,0.0796019900497512,0.0677421402154409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,0,1.0,1,1,0.9218905472636816,0.948770763736232,1.0,1.0,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,1,1,0.8194444444444444,1,1,0.808457711442786,0.6742365234048201,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,1,1,0.2638888888888889,1,0,0.8134328358208955,0.2157639958688892,0.0,1.0,1.0,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,1
1,0.0,1,0,0.5138888888888888,1,1,0.717412935323383,0.3923920631898408,0.0,1.0,1.0,1.0,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,1.0,1.0,0
0,0.0,0,0,0.0694444444444444,1,0,0.0169154228855721,0.0104720198016374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,0.0,1,1,1.0,0,1,0.4716417910447761,0.5360808682256418,0.1378375893523156,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
1,0.0,1,0,0.9166666666666666,1,0,0.970646766169154,0.9143025288629636,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,0
0,0.0,0,0,0.0972222222222222,1,0,0.017910447761194,0.0168475470086949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,1
1,0.0,0,0,0.0277777777777777,1,1,0.3189054726368159,0.0085276282461818,0.0,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,0
1,0.0,0,0,0.1388888888888889,1,1,0.8024875621890547,0.1207138282588752,0.0,1.0,0.2019740718768186,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,1.0,0
1,0.0,1,1,1.0,1,0,0.5134328358208955,0.5866062001280876,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.0,0.0433021969912886,0
1,0.0,0,0,0.0138888888888888,1,1,0.3139303482587064,0.0035714491775281,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
0,0.0,0,0,0.3055555555555555,1,1,0.7139303482587065,0.2278976915398773,1.0,1.0,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,1.0,1
1,0.0,1,1,0.3194444444444444,1,0,0.0139303482587064,0.0482405275820885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
0,0.0,1,1,1.0,1,0,0.5024875621890547,0.5618945412793751,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,0.0,0.0,0
1,0.0,0,0,0.5555555555555556,1,1,0.4343283582089552,0.3032846946959076,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,1.0,1.0,1.0,0.1033015905226811,0
0,1.0,1,0,0.6666666666666666,1,1,0.5213930348258707,0.4069028785072612,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
1,1.0,0,0,0.7222222222222222,1,1,0.9203980099502488,0.6708035472164044,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,1.0,1.0,0
1,0.0,1,0,1.0,1,0,0.970646766169154,0.9593062503245462,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,0,0,0.0138888888888888,1,1,0.5651741293532337,0.0064851516567716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
1,0.0,1,0,0.2777777777777778,1,1,0.4567164179104478,0.1448889042747766,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,1.0,0.8369261816224378,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,0.2777777777777778,1,1,0.7990049751243781,0.2322999786520809,1.0,1.0,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,1.0,0.1033015905226811,0
0,0.0,0,1,0.3333333333333333,1,0,0.0278606965174129,0.0591625845983418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.0433021969912886,0
1,1.0,0,0,0.5416666666666666,1,0,0.7208955223880598,0.3916939285363983,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,0.8369261816224378,1.0,1.0,0
1,0.0,1,0,0.986111111111111,1,0,0.6562189054726368,0.6852105077919906,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,1,0.7777777777777777,1,0,0.5024875621890547,0.4380996890127454,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,1.0,1.0,0.8369261816224378,0.2077807239313817,0.0433021969912886,0
1,1.0,1,0,0.5277777777777778,1,1,0.8393034825870646,0.460463076754424,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,0
1,0.0,0,0,0.3055555555555555,0,1,0.2537313432835821,0.1020949809311154,0.1378375893523156,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,0.2077807239313817,0.0433021969912886,1
1,0.0,0,0,0.2222222222222222,1,0,0.0149253731343283,0.0306371488411541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,1.0,0,0,0.2083333333333333,1,1,0.6084577114427862,0.1312320057235502,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,1.0,1.0,1
1,0.0,0,0,0.0555555555555555,1,1,0.7626865671641792,0.0394301836498018,0.0,1.0,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,1.0,0.1033015905226811,0
0,1.0,0,0,0.3194444444444444,1,1,0.7611940298507462,0.2624928599864989,0.0,1.0,1.0,0.4250636956678292,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,1.0,1,0,0.0555555555555555,1,0,0.564179104477612,0.0334469965785632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,0,0.3333333333333333,1,1,0.5686567164179105,0.199516498479682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0,0.0,0,0,0.1111111111111111,1,1,0.6845771144278606,0.0857667076315926,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,1.0,1.0,1
1,0.0,1,1,0.7222222222222222,1,1,0.7462686567164178,0.5322959398565651,1.0,1.0,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,0.8369261816224378,1.0,0.0433021969912886,0
1,0.0,0,0,0.0138888888888888,1,1,0.2452736318407959,0.0027752294901309,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,1,0,1.0,1,0,0.6587064676616915,0.6940093123085179,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.1033015905226811,0
1,0.0,0,0,0.3611111111111111,0,0,0.3611940298507462,0.1550897478060686,0.1378375893523156,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0,0
0,0.0,1,0,0.3888888888888888,1,0,0.072636815920398,0.0753927728639099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,0.1666666666666666,1,0,0.017910447761194,0.0284561992626313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,0.0,1,0,0.8194444444444444,1,0,0.0014925373134328,0.1198945297399592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
0,0.0,1,0,1.0,0,1,0.3079601990049751,0.4110455287648787,0.1378375893523156,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,0.0,1.0,0
1,0.0,1,0,0.861111111111111,1,1,0.8890547263681591,0.7955100133280253,1.0,1.0,1.0,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
1,1.0,1,0,0.6944444444444444,1,1,0.863681592039801,0.5936394740334298,1.0,1.0,0.2019740718768186,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,1,0.9305555555555556,1,0,0.3213930348258705,0.3938287204518836,0.0,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,0.2077807239313817,0.0,0
1,0.0,1,0,0.4305555555555555,1,1,0.6074626865671642,0.2844639075923587,1.0,0.3454298275747759,1.0,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.1033015905226811,0
0,0.0,0,0,0.1527777777777777,1,1,0.7557213930348259,0.1132074383073985,0.0,1.0,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,1.0,1.0,0
1,0.0,1,1,0.875,1,0,0.0636815920398009,0.1795129212607966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0,0.25,1,1,0.3159203980099502,0.100837184613343,0.0,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,1.0,1.0,1.0,0.1033015905226811,0
0,0.0,0,0,0.4166666666666666,1,1,0.3686567164179104,0.1744471177424287,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,0
0,1.0,0,0,0.1527777777777777,1,1,0.3716417910447761,0.0648457468598364,1.0,0.3454298275747759,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,0,0,0.861111111111111,0,1,0.2532338308457711,0.2999613429572061,0.1378375893523156,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.0,0.0433021969912886,0
0,0.0,0,0,0.0138888888888888,1,1,0.2651741293532338,0.0030060178053185,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0433021969912886,1
0,0.0,1,1,0.7638888888888888,1,0,0.0203980099502487,0.1223408858809478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,0,1.0,1,1,0.6656716417910448,0.7266773983233229,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
1,0.0,0,0,0.625,1,1,0.0213930348258706,0.105193314062509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,1.0,1
0,1.0,0,0,1.0,1,0,0.9293532338308458,0.9144525412678356,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,1.0,0
0,0.0,0,0,0.4166666666666666,1,1,0.5044776119402985,0.233078889215839,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,1.0,0.2077807239313817,0.0,0
0,0.0,0,0,0.0138888888888888,1,1,0.5174129353233831,0.0059312597003213,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,1,1,0.875,1,1,0.617412935323383,0.5628350036637646,0.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,1.0,1.0,1.0,0.0,0
1,0.0,1,0,0.9305555555555556,1,1,0.9258706467661691,0.8710354894731681,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
1,0.0,0,0,0.9305555555555556,1,1,0.9960199004975124,0.8983781351150192,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0433021969912886,1
0,1.0,1,0,0.375,1,1,0.8258706467661691,0.3156722575136021,0.0,1.0,0.2019740718768186,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,1.0,1,0,0.9722222222222222,1,0,0.8666666666666666,0.8646541925582308,0.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.0,0.0,0
0,0.0,1,0,0.4583333333333333,1,1,0.3303482587064676,0.2007916039210935,0.0,0.3454298275747759,1.0,1.0,1.0,0.232494606661462,1.0,1.0,0.2077807239313817,0.1033015905226811,0
0,0.0,1,0,0.986111111111111,1,1,0.6582089552238807,0.6866471650540334,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,1.0,1,0,1.0,1,0,0.5880597014925373,0.6205205430449057,1.0,0.3454298275747759,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,1.0,0.0,0.0,0
1,0.0,0,0,0.0972222222222222,1,1,0.0169154228855721,0.0148454583744425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,0.0,1,1,0.9722222222222222,1,1,0.0094527363184079,0.1595381925813096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,1.0,1,0,0.5555555555555556,1,0,0.3736318407960198,0.2613043001632828,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,0.2077807239313817,1.0,0
1,1.0,1,0,0.6944444444444444,1,1,0.8323383084577115,0.6054327569395163,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,1.0,0.2077807239313817,0.0433021969912886,0
1,0.0,0,0,0.3055555555555555,1,1,0.5119402985074627,0.1698082726071579,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,0
1,0.0,0,0,0.375,1,0,0.3059701492537313,0.1468390655381118,1.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,0
1,0.0,0,1,0.0833333333333333,1,0,0.0144278606965173,0.0107085778247047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,0.0,0,1,0.4027777777777777,1,0,0.8189054726368158,0.324442213490731,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,0.2077807239313817,0.0,0
0,0.0,1,1,0.0694444444444444,1,1,0.6716417910447761,0.0521696986481574,0.0,1.0,1.0,1.0,1.0,0.232494606661462,0.8727993486108641,1.0,1.0,1.0,1
0,0.0,0,0,0.1527777777777777,1,0,0.3014925373134328,0.0556372930838511,0.0,0.3454298275747759,0.2019740718768186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0,0.0,0,0,0.875,1,0,0.0592039800995024,0.1845556459476457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,1,1,0.9444444444444444,1,0,0.6427860696517412,0.6643934017620688,0.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,0
0,0.0,1,1,0.1388888888888889,1,1,0.8343283582089552,0.121163865473491,1.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,1
1,1.0,1,0,0.25,1,0,0.6,0.1619903184301779,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8369261816224378,1.0,1.0,1
0,0.0,0,0,0.5416666666666666,0,1,0.3233830845771144,0.2299286287135283,0.1378375893523156,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
0,0.0,1,1,0.1111111111111111,1,1,0.0149253731343283,0.014556972980458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,1
0,0.0,0,0,0.2361111111111111,1,0,0.0129353233830845,0.0302332692895758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077807239313817,0.1033015905226811,0
1,0.0,0,0,1.0,0,1,0.427363184079602,0.5044340205055419,0.1378375893523156,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,1.0,1,0,0.4583333333333333,1,1,0.7587064676616915,0.3561871462447857,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,1.0,1,0,0.986111111111111,1,1,0.7338308457711442,0.7577184267160554,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,1.0,0.2077807239313817,1.0,0
1,0.0,1,1,0.0972222222222222,1,0,0.0199004975124378,0.014481966778022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
1,1.0,1,0,0.6388888888888888,1,1,0.8233830845771145,0.5378752473762254,1.0,1.0,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,0.0,0,0,0.1527777777777777,1,0,0.0199004975124378,0.0218268049088674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1033015905226811,0
0,1.0,1,0,0.9305555555555556,1,1,0.8671641791044776,0.8096919552963034,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,0.2077807239313817,0.0,0
0,0.0,1,1,0.1111111111111111,1,0,0.0079601990049751,0.0210998217160265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033015905226811,0
1,0.0,0,0,0.8888888888888888,1,1,0.8696517412935324,0.7944022294151248,1.0,1.0,1.0,0.4250636956678292,1.0,0.232494606661462,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.0,1
1,1.0,0,0,0.9583333333333331,1,0,0.5557213930348258,0.5783728269837699,1.0,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,1.0,0.8369261816224378,0.0,0.0,0
0,0.0,1,0,0.8055555555555555,1,1,0.907462686567164,0.7068699911723471,1.0,1.0,0.2019740718768186,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,0.0,0.0433021969912886,1
0,0.0,0,0,0.5277777777777778,1,1,0.7049751243781094,0.3834720948078399,0.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,0.2077807239313817,0.1033015905226811,0
1,1.0,0,0,0.0694444444444444,1,1,0.5174129353233831,0.0361241410347394,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1033015905226811,1
0,0.0,1,0,0.9722222222222222,1,0,0.0119402985074626,0.1482411045528765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433021969912886,0
0,0.0,0,0,0.1388888888888889,1,1,0.800497512437811,0.1101321840075237,1.0,1.0,0.2019740718768186,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
1,0.0,0,1,0.1805555555555555,1,0,0.4791044776119403,0.0938039107080008,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,0.8727993486108641,0.8369261816224378,1.0,0.0,0
0,0.0,0,0,0.3888888888888888,1,1,0.7134328358208956,0.3007979505997612,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,0.8369261816224378,1.0,1.0,1
0,0.0,1,0,0.4305555555555555,1,1,0.6527363184079601,0.3064061066588199,0.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,0.8369261816224378,1.0,0.0433021969912886,0
1,0.0,0,0,0.0416666666666666,0,1,0.217910447761194,0.0129126062347463,0.1378375893523156,0.3454298275747759,1.0,1.0,0.4852285726576796,1.0,0.8727993486108641,1.0,1.0,0.1033015905226811,1
0,1.0,0,0,0.861111111111111,1,0,0.6587064676616915,0.5700817567606552,1.0,1.0,1.0,1.0,1.0,1.0,0.8727993486108641,1.0,0.2077807239313817,1.0,0
0,0.0,0,0,0.0277777777777777,1,0,0.6099502487562188,0.0153358835442161,1.0,1.0,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,1,1,0.8472222222222222,1,0,0.0228855721393034,0.1485238202389813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,1,0.9166666666666666,1,1,0.0701492537313432,0.190971561109861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,0,0.9166666666666666,1,0,0.808457711442786,0.7721773146625587,0.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,0.8727993486108641,0.8369261816224378,1.0,1.0,1
0,0.0,0,0,0.3055555555555555,1,1,0.4059701492537313,0.1424713966731864,1.0,0.3454298275747759,0.2019740718768186,1.0,1.0,0.232494606661462,1.0,1.0,1.0,0.1033015905226811,0
0,0.0,1,0,0.3888888888888888,1,0,0.7129353233830846,0.2786365026338717,0.0,1.0,1.0,0.4250636956678292,0.4852285726576796,1.0,1.0,0.8369261816224378,1.0,0.0,0
1,1.0,1,0,0.0972222222222222,1,1,0.5686567164179105,0.0593356758347324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,1,1,1.0,1,1,0.7218905472636815,0.7360704827514584,1.0,0.3454298275747759,0.2019740718768186,0.4250636956678292,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,0.0,0.0,0
1,0.0,0,0,0.0416666666666666,1,1,0.800497512437811,0.0317103145067765,0.0,1.0,1.0,1.0,0.4852285726576796,0.232494606661462,0.8727993486108641,0.8369261816224378,1.0,1.0,1
0,0.0,0,0,0.0277777777777777,1,0,0.2606965174129353,0.0073679169623641,0.0,0.3454298275747759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,0,0,0.5416666666666666,1,1,0.4014925373134328,0.2545191236967672,0.0,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,0.8727993486108641,1.0,0.2077807239313817,0.0,0
0,0.0,1,1,0.3055555555555555,1,0,0.3671641791044776,0.1369959438953606,0.0,0.3454298275747759,1.0,0.4250636956678292,1.0,0.232494606661462,1.0,1.0,1.0,1.0,1
0,0.0,1,0,0.5138888888888888,1,0,0.4960199004975123,0.2839157853437881,1.0,0.3454298275747759,0.2019740718768186,1.0,0.4852285726576796,0.232494606661462,1.0,1.0,0.2077807239313817,0.0,0
1,0.0,0,0,0.4722222222222222,1,1,0.3139303482587064,0.1979413682285266,0.0,0.3454298275747759,1.0,0.4250636956678292,1.0,1.0,1.0,1.0,1.0,1.0,0
